"Account Id","Account Owner","Account Owner Id","Account Name",Phone,Fax,Website,"Account Type",Employees,"Annual Revenue","Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time","Billing Street","Shipping Street","Billing City","Shipping City","Billing State","Shipping State","Billing Code","Shipping Code","Billing Country","Shipping Country",Description,"Last Activity Time","Membership Expiration Date","Membership Level","Business Categories","Account Status","Membership Number","Political Action Committee",Weblink,"Member Since","Referred By"
zcrm_1624029000000096187,"Liz Debarros",zcrm_1624029000000085003,"Equity Residential","(202) 971-7062",,www.equityresidential.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1500 Massachusetts Avenue NW, Suite 25","1500 Massachusetts Avenue NW, Suite 25",Washington,Washington,DC,DC,20005,20005,,,REIT,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,Financial,Active,DCBIA-10179,false,false,,
zcrm_1624029000000096188,"Liz Debarros",zcrm_1624029000000085003,"ERB Properties, LLC","(240) 647-9571",,www.erbproperties.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","10139 Bacon Drive","10139 Bacon Drive",Beltsville,Beltsville,MD,MD,20705,20705,,,"Residental Property Developer","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10180,false,false,,
zcrm_1624029000000096189,"Liz Debarros",zcrm_1624029000000085003,"Eric Colbert & Associates, P.C.","(202) 289-6800",,www.eca-pc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","717 5th St., NW","717 5th St., NW",Washington,Washington,DC,DC,20001,20001,,,Architects,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10181,false,false,,
zcrm_1624029000000096190,"Liz Debarros",zcrm_1624029000000085003,"Evergreen Urban","(202) 681-6863",,www.evergreenurban.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1750 K. Street NW, Suite 200","1750 K. Street NW, Suite 200",Washington,Washington,DC,DC,20006,20006,,,,"2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Commercial Brokers",Active,DCBIA-10182,false,false,,
zcrm_1624029000000096191,"Liz Debarros",zcrm_1624029000000085003,"EYA, LLC","(301) 634-8600",,www.eya.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4800 Hampden Lane, Suite 300","4800 Hampden Lane, Suite 300",Bethesda,Bethesda,MD,MD,20814,20814,,,"Urban Residential Builder/Developer","2015-11-18 11:39:00",2016-09-30,Associate/Builder,"Builders / Developers",Active,DCBIA-10183,false,false,,
zcrm_1624029000000096192,"Liz Debarros",zcrm_1624029000000085003,"Federal Capital Partners","(240) 395-2000",,www.fcpdc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5425 Wisconsin Avenue, Suite 202,","5425 Wisconsin Avenue, Suite 202,","Chevy Chase","Chevy Chase",MD,MD,20815,20815,,,"Real Estate Investment & Development","2015-11-18 11:39:00",2016-10-31,Associate/Builder,Consultants,Active,DCBIA-10184,false,false,,
zcrm_1624029000000096193,"Liz Debarros",zcrm_1624029000000085003,"Federal Realty Advisors, LLC","(202) 841-0217",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2400 41st Street, NW, Suite 202","2400 41st Street, NW, Suite 202",Washington,Washington,DC,DC,20007,20007,,,"Provide real property leasing expertise and consulting on real estate matters in the Federal City","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Consultants,Active,DCBIA-10185,false,false,,
zcrm_1624029000000096194,"Liz Debarros",zcrm_1624029000000085003,"Fentress Architects","(202) 337-5100",,www.fentressarchitects.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1140 Connecticut Avenue, NW, Suite 750","1140 Connecticut Avenue, NW, Suite 750",Washington,Washington,DC,DC,20036,20036,,,,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10186,false,false,,
zcrm_1624029000000096195,"Liz Debarros",zcrm_1624029000000085003,"Fidelity National Title Insurance Company National Commercial Services | DC","(202) 312-5125",,www.dc.fntic.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1620 L Street, NW, 4th Floor","1620 L Street, NW, 4th Floor",Washington,Washington,DC,DC,20036,20036,,,"Title and Escrow","2015-11-18 11:39:00",2016-08-31,Associate/Builder,"Insurance / Title Insurance",Active,DCBIA-10187,false,false,,
zcrm_1624029000000096196,"Liz Debarros",zcrm_1624029000000085003,"Finley Asphalt and Sealing, Inc","(703) 368-2289",,www.finleyasphalt.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","PO Box 1710","PO Box 1710",Manassas,Manassas,VA,VA,20108,20108,,,"Paving, milling, sealcoating, striping, concrete, stone, signs, excavation, grading, asphalt paths and trails, new asphalt construction","2015-11-18 11:39:00",2016-12-31,Associate/Builder,Subcontractors,Active,DCBIA-10188,false,false,,
zcrm_1624029000000096197,"Liz Debarros",zcrm_1624029000000085003,"First American Title Insurance Co.","(202) 530-1200",,www.firstam.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1825 Eye Street NW, Suite 302","1825 Eye Street NW, Suite 302",Washington,Washington,DC,DC,20006,20006,,,"Title Insurance","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Insurance / Title Insurance",Active,DCBIA-10189,false,false,,
zcrm_1624029000000096198,"Liz Debarros",zcrm_1624029000000085003,"First Home Mortgage","(301) 220-0999",,www.gofirsthome.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","6305 Ivy Lane, Suite 500","6305 Ivy Lane, Suite 500",Greenbelt,Greenbelt,MD,MD,20770,20770,,,,"2015-11-18 11:39:00",2016-01-30,Associate/Builder,Financial,Active,DCBIA-10190,false,false,,
zcrm_1624029000000096199,"Liz Debarros",zcrm_1624029000000085003,"First Potomac Realty Trust","(202) 465-8500",,www.first-potomac.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1211 Connecticut Avenue, NW Suite 400","1211 Connecticut Avenue, NW Suite 400",Washington,Washington,DC,DC,20036,20036,,,"Real Estate Investment Trust","2015-11-18 11:39:00",2015-03-31,Associate/Builder,"Builders / Developers;Financial",Inactive,DCBIA-10191,false,false,,
zcrm_1624029000000096200,"Liz Debarros",zcrm_1624029000000085003,"First Savings Mortgage Corporation","(703) 883-9010",,www.firstsavingsmortgage.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8444 Westpark Drive, The Fourth Floor","8444 Westpark Drive, The Fourth Floor",McLean,McLean,VA,VA,22102,22102,,,,"2015-11-18 11:39:00",2015-01-30,Associate/Builder,Financial,Inactive,DCBIA-10192,false,false,,
zcrm_1624029000000096201,"Liz Debarros",zcrm_1624029000000085003,"Fisher Brothers","(202) 362-5000",,www.fisherbrothers.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4219 38th Street, NW","4219 38th Street, NW",Washington,Washington,DC,DC,20016,20016,,,Owner/Developer,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10193,false,false,,
zcrm_1624029000000096202,"Liz Debarros",zcrm_1624029000000085003,"Forest City Washington","(202) 496-6600",,www.fcwashington.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","301 Water Street SE, Suite 201","301 Water Street SE, Suite 201",Washington,Washington,DC,DC,20003,20003,,,"Real Estate Development","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10194,false,false,,
zcrm_1624029000000096203,"Liz Debarros",zcrm_1624029000000085003,"Fort Lincoln New Town Corp.","(202) 269-3400",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3298 Fort Lincoln Drive, NE","3298 Fort Lincoln Drive, NE",Washington,Washington,DC,DC,20018,20018,,,Builder/Developer,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10195,false,false,,
zcrm_1624029000000096204,"Liz Debarros",zcrm_1624029000000085003,"Foulger-Pratt Companies","(240) 499-9600",,www.foulgerpratt.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","9601 Blackwell Road, Suite 200","9601 Blackwell Road, Suite 200",Rockville,Rockville,MD,MD,20850,20850,,,Development/Construction/Property/Management,"2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Builders / Developers;Property / Asset Management;General Contractors",Active,DCBIA-10196,false,false,,
zcrm_1624029000000096205,"Liz Debarros",zcrm_1624029000000085003,"Four Points LLC","(703) 606-2971",,www.fourpointsllc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1805 7th Street, NW, Suite 800","1805 7th Street, NW, Suite 800",Washington,Washington,DC,DC,20001,20001,,,"Real Estate Developer","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10197,false,false,,
zcrm_1624029000000096206,"Liz Debarros",zcrm_1624029000000085003,"Fox Architects","(703) 821-7990",,www.fox-architects.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8484 Westpark Drive, Suite 620","8484 Westpark Drive, Suite 620",McLean,McLean,VA,VA,22102,22102,,,Architects,"2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10198,false,false,,
zcrm_1624029000000096207,"Liz Debarros",zcrm_1624029000000085003,"Fox Rothschild LLP","(202) 461-3105",,www.fox-architects.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1030 15th Street NW, Suite 380 E","1030 15th Street NW, Suite 380 E",Washington,Washington,DC,DC,20005,20005,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,,Active,DCBIA-10199,false,false,,
zcrm_1624029000000101608,"Liz Debarros",zcrm_1624029000000085003,"Francis Lee Contracting","(202) 561-2020",,"www.francisleecontracting.co,",Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2019 Martin Luther King Jr. Ave, SE","2019 Martin Luther King Jr. Ave, SE",Washington,Washington,DC,DC,20020,20020,,,"Davison 2 (Mass Excavation & Site Utility)","2015-11-18 11:39:00",2014-11-30,"Non-Profit/Small Business/Government",,Inactive,DCBIA-10200,false,false,,
zcrm_1624029000000101609,"Liz Debarros",zcrm_1624029000000085003,"FXFOWLE Architects",,,ww.fxfowle.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","925 15th Street, NW, 3rd Floor","925 15th Street, NW, 3rd Floor",Washington,Washington,DC,DC,20005,20005,,,Architects,"2015-11-18 11:39:00",2015-05-31,Associate/Builder,"Architects / Interior Designers",Inactive,DCBIA-10201,false,false,,
zcrm_1624029000000101610,"Liz Debarros",zcrm_1624029000000085003,"Gables Residential","(703) 918-2500",,www.gables.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8300 Greensboro Drive, Suite 600","8300 Greensboro Drive, Suite 600",McLean,McLean,VA,VA,22102,22102,,,"Fully Integrated Real Estate Company Engaged in Multi-Family Apartment Management, Development, Construction, Acquisition and Disposition Business","2015-11-18 11:39:00",2015-10-31,Associate/Builder,"Builders / Developers",Inactive,DCBIA-10202,false,false,,
zcrm_1624029000000101611,"Liz Debarros",zcrm_1624029000000085003,"Gauthier, Alvarado & Associates, Inc.","(703) 241-2202",,www.gaa-ae.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","10201 Fairfax Boulevard, Suite 225","10201 Fairfax Boulevard, Suite 225","Falls Church","Falls Church",VA,VA,22030,22030,,,"Architectural, Engineering, and Planning firm focused on providing integrated, whole-building design services","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Architects / Interior Designers;Engineers",Active,DCBIA-10203,false,false,,
zcrm_1624029000000101612,"Liz Debarros",zcrm_1624029000000085003,"GCS, Inc.","(202) 944-6600",,www.gcs-dc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1800 M Street, NW, Suite 1050 South","1800 M Street, NW, Suite 1050 South",Washington,Washington,DC,DC,20036,20036,,,"General Contractor- DC CBE- Specializes in Construction Services, Carpentry, Labor, Construction Management since 1986.","2015-11-18 11:39:00",2015-10-31,"Non-Profit/Small Business/Government","General Contractors",Inactive,DCBIA-10204,false,false,,
zcrm_1624029000000101613,"Liz Debarros",zcrm_1624029000000085003,"Gelberg Signs","(202) 882-7733 Ext 230",,www.gelbergsigns ,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","6511 Chillum Place, NW","6511 Chillum Place, NW",Washington,Washington,DC,DC,20012,20012,,,"Design, Fabrication, Installation, and Service of all Exterior and interior signage.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Marketing / Communications & Media",Active,DCBIA-10205,false,false,,
zcrm_1624029000000101614,"Liz Debarros",zcrm_1624029000000085003,"Genis Design, P.C.",(202)674-5265,,www.genisdesign.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2320 20th St., NW","2320 20th St., NW",Washington,Washington,DC,DC,20009,20009,,,"Pre-design reserve studies, specifications, project management, condition assessments, cost estimating, QA/QC review.","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Architects / Interior Designers",Active,DCBIA-10206,false,false,,
zcrm_1624029000000101615,"Liz Debarros",zcrm_1624029000000085003,Gensler,"(202) 721-5200",,www.gensler.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2020 K Street, NW, Suite 200","2020 K Street, NW, Suite 200",Washington,Washington,DC,DC,20006,20006,,,"Architecture , Design, and Planning","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10207,false,false,,
zcrm_1624029000000101616,"Liz Debarros",zcrm_1624029000000085003,"Geo-Technology Associates (GTA)","(703) 476-0055",,www.gtaeng@com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 12:20:53","43760 Trade Center Place","43760 Trade Center Place",Sterling,Sterling,VA,VA,20166,20166,,,"Geo-technical, environmental, and construction observation & testing company","2015-11-18 12:20:53",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10208,false,false,,
zcrm_1624029000000101617,"Liz Debarros",zcrm_1624029000000085003,"GeoCapitol Engineering LLC","(202) 375-7900",,www.geocapeng.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","4910 Massachusetts Avenue, NW, Suite 206","4910 Massachusetts Avenue, NW, Suite 206",Washington,Washington,DC,DC,20016,20016,,,"GeoCapitol is a CBE certified geotechnical engineering, environmental services, and construction material and testing firm involved in public and private sector projects throughout DC and its immediate vicinity.    ","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Engineers,Active,DCBIA-10209,false,false,,
zcrm_1624029000000101618,"Liz Debarros",zcrm_1624029000000085003,"George Washington University, The","(202) 994-6503",,www.gwu.edu,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2121 Eye Street, NW, Suite 701","2121 Eye Street, NW, Suite 701",Washington,Washington,DC,DC,20052,20052,,,"Educational Institution, higher education","2015-11-18 11:39:00",2016-10-31,Associate/Builder,"Builders / Developers;Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Active,DCBIA-10210,false,false,,
zcrm_1624029000000101619,"Liz Debarros",zcrm_1624029000000085003,"Georgetown University | School of Continuing Studies Real Estate Program","(202) 687-8700",,www.georgetown.edu,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","640 Massachusetts Avenue, NW","640 Massachusetts Avenue, NW",Washington,Washington,DC,DC,20001,20001,,,"Master of Professional Studies in Real Estate, Graduate Program in Development, Construction, Finance and International  Real Estate","2015-11-18 11:39:00",2015-09-30,"Non-Profit/Small Business/Government","Business Improvement Districts / Community Associations / Government Agencies & Education Institutions",Inactive,DCBIA-10211,false,false,,
zcrm_1624029000000101620,"Liz Debarros",zcrm_1624029000000085003,"GHT Limited","(703) 243-1200",,www.ghtltd.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1110 N. Glebe Road, Suite 300","1110 N. Glebe Road, Suite 300",Arlington,Arlington,VA,VA,22201,22201,,,"MEP Consulting Engineers","2015-11-18 11:39:00",2015-08-31,Associate/Builder,Engineers,Inactive,DCBIA-10212,false,false,,
